signal_key,signal_label,region,datetime,value,unit,temporality,zone,dataCenterProvider,dataCenterRegion,endpoint_used,field_used
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:10:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:15:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:20:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:25:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:30:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:35:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:40:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:45:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:50:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 21:55:00+00:00,52.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:00:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:05:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:10:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:15:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:20:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:25:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:30:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:35:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:40:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:45:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:50:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 22:55:00+00:00,51.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:00:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:05:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:10:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:15:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:20:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:25:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:30:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:35:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:40:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:45:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:50:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-10 23:55:00+00:00,48.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:00:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:05:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:10:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:15:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:20:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:25:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:30:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:35:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:40:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:45:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:50:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 00:55:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:00:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:05:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:10:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:15:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:20:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:25:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:30:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:35:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:40:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:45:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:50:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 01:55:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:00:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:05:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:10:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:15:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:20:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:25:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:30:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:35:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:40:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:45:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:50:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 02:55:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:00:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:05:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:10:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:15:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:20:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:25:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:30:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:35:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:40:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:45:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:50:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 03:55:00+00:00,43.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:00:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:05:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:10:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:15:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:20:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:25:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:30:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:35:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:40:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:45:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:50:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 04:55:00+00:00,44.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:00:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:05:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:10:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:15:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:20:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:25:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:30:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:35:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:40:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:45:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:50:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 05:55:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:00:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:05:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:10:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:15:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:20:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:25:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:30:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:35:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:40:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:45:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:50:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 06:55:00+00:00,45.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:00:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:05:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:10:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:15:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:20:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:25:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:30:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:35:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:40:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:45:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:50:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 07:55:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:00:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:05:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:10:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:15:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:20:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:25:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:30:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:35:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:40:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:45:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:50:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 08:55:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 09:00:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 09:05:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
carbon_free_energy_percentage,Carbon-Free Energy Percentage,us-east-2,2026-05-11 09:10:00+00:00,46.0,%,past-range,US-MIDA-PJM,,us-east-2,power-breakdown,fossilFreePercentage
