segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Eldorado_s033.265,1280,720,14.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00026385,0.053825,0.014775,-264.3
Eldorado_s033.265,1920,1080,17.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00033296,0.067924,0.018646,-264.3
Eldorado_s033.265,2560,1440,23.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00043299,0.08833,0.024247,-264.3
Eldorado_s033.265,3840,2160,40.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00076582,0.156227,0.042886,-264.3
Eldorado_s034.265,640,360,1.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,2.079e-05,0.004242,0.001164,-264.3
Eldorado_s034.265,960,540,2.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,2.721e-05,0.005551,0.001524,-264.3
Eldorado_s034.265,1280,720,3.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,3.672e-05,0.007491,0.002056,-264.3
Eldorado_s034.265,1920,1080,4.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,5.96e-05,0.012159,0.003338,-264.3
Eldorado_s034.265,2560,1440,6.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,9.238e-05,0.018846,0.005173,-264.3
Eldorado_s034.265,3840,2160,12.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00018631,0.038008,0.010434,-264.3
Eldorado_s035.265,640,360,1.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,1.752e-05,0.003574,0.000981,-264.3
Eldorado_s035.265,960,540,1.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,2.406e-05,0.004908,0.001347,-264.3
Eldorado_s035.265,1280,720,2.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,3.291e-05,0.006714,0.001843,-264.3
Eldorado_s035.265,1920,1080,4.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,6.003e-05,0.012246,0.003362,-264.3
Eldorado_s035.265,2560,1440,6.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,9.375e-05,0.019126,0.00525,-264.3
Eldorado_s035.265,3840,2160,12.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00018172,0.037071,0.010176,-264.3
FlowerFocus_s000.265,640,360,13.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00024949,0.050895,0.013971,-264.3
FlowerFocus_s000.265,960,540,15.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00027947,0.057011,0.01565,-264.3
FlowerFocus_s000.265,1280,720,17.7,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00033169,0.067664,0.018574,-264.3
FlowerFocus_s000.265,1920,1080,23.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00046074,0.09399,0.025801,-264.3
FlowerFocus_s000.265,2560,1440,32.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00063183,0.128893,0.035382,-264.3
FlowerFocus_s000.265,3840,2160,59.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00114955,0.234508,0.064375,-264.3
FlowerFocus_s001.265,640,360,13.6,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.000245,0.049979,0.01372,-264.3
FlowerFocus_s001.265,960,540,15.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00028158,0.057442,0.015768,-264.3
FlowerFocus_s001.265,1280,720,18.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00033838,0.069029,0.018949,-264.3
FlowerFocus_s001.265,1920,1080,24.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00048247,0.098424,0.027018,-264.3
FlowerFocus_s001.265,2560,1440,33.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00065706,0.134041,0.036796,-264.3
FlowerFocus_s001.265,3840,2160,61.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00119727,0.244244,0.067047,-264.3
FlowerKids_s000.265,640,360,10.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00019245,0.03926,0.010777,-264.3
FlowerKids_s000.265,960,540,12.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00022086,0.045055,0.012368,-264.3
FlowerKids_s000.265,1280,720,14.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00025756,0.052541,0.014423,-264.3
FlowerKids_s000.265,1920,1080,18.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00034266,0.069903,0.019189,-264.3
FlowerKids_s000.265,2560,1440,24.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00045769,0.093368,0.025631,-264.3
FlowerKids_s000.265,3840,2160,44.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00082636,0.168578,0.046276,-264.3
FlowerKids_s001.265,640,360,11.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00019939,0.040675,0.011166,-264.3
FlowerKids_s001.265,960,540,13.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00023395,0.047725,0.013101,-264.3
FlowerKids_s001.265,1280,720,14.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00027314,0.055721,0.015296,-264.3
FlowerKids_s001.265,1920,1080,19.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00037169,0.075824,0.020815,-264.3
FlowerKids_s001.265,2560,1440,26.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00050422,0.102862,0.028237,-264.3
FlowerKids_s001.265,3840,2160,48.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00092418,0.188533,0.051754,-264.3
Flowers_s000.265,640,360,11.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00020403,0.041623,0.011426,-264.3
Flowers_s000.265,960,540,13.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00024197,0.049361,0.01355,-264.3
Flowers_s000.265,1280,720,15.7,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00029214,0.059597,0.01636,-264.3
Flowers_s000.265,1920,1080,21.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00040562,0.082746,0.022715,-264.3
Flowers_s000.265,2560,1440,29.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.0005604,0.114322,0.031382,-264.3
Flowers_s000.265,3840,2160,55.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00108236,0.220801,0.060612,-264.3
Flowers_s001.265,640,360,11.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00020692,0.042212,0.011588,-264.3
Flowers_s001.265,960,540,13.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00025097,0.051198,0.014054,-264.3
Flowers_s001.265,1280,720,16.6,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00030782,0.062795,0.017238,-264.3
Flowers_s001.265,1920,1080,22.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00043694,0.089136,0.024469,-264.3
Flowers_s001.265,2560,1440,31.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00061453,0.125363,0.034413,-264.3
Flowers_s001.265,3840,2160,60.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00119119,0.243002,0.066706,-264.3
Fountains_s000.265,640,360,13.6,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00024637,0.050259,0.013797,-264.3
Fountains_s000.265,960,540,15.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00028027,0.057175,0.015695,-264.3
Fountains_s000.265,1280,720,17.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.000323,0.065892,0.018088,-264.3
Fountains_s000.265,1920,1080,22.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00043263,0.088257,0.024228,-264.3
Fountains_s000.265,2560,1440,29.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00057228,0.116746,0.032048,-264.3
Fountains_s000.265,3840,2160,53.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00103373,0.210881,0.057889,-264.3
Fountains_s001.265,640,360,13.6,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00024614,0.050213,0.013784,-264.3
Fountains_s001.265,960,540,15.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.0002789,0.056895,0.015618,-264.3
Fountains_s001.265,1280,720,17.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00032184,0.065656,0.018023,-264.3
Fountains_s001.265,1920,1080,22.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,45.0,44.0,204.0,56.0,0.00042857,0.087428,0.024,-264.3
Fountains_s001.265,2560,1440,29.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00057197,0.181314,0.03203,-466.1
Fountains_s001.265,3840,2160,53.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00102489,0.32489,0.057394,-466.1
Fun_on_the_river_s000.265,640,360,6.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0001142,0.036202,0.006395,-466.1
Fun_on_the_river_s000.265,960,540,8.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014367,0.045543,0.008045,-466.1
Fun_on_the_river_s000.265,1280,720,9.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00017925,0.056821,0.010038,-466.1
Fun_on_the_river_s000.265,1920,1080,14.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00026299,0.083369,0.014728,-466.1
Fun_on_the_river_s000.265,2560,1440,19.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00037878,0.120072,0.021211,-466.1
Fun_on_the_river_s000.265,3840,2160,39.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0007632,0.241933,0.042739,-466.1
Fun_on_the_river_s001.265,640,360,8.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014874,0.047151,0.00833,-466.1
Fun_on_the_river_s001.265,960,540,11.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00019692,0.062423,0.011027,-466.1
Fun_on_the_river_s001.265,1280,720,13.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00025741,0.081598,0.014415,-466.1
Fun_on_the_river_s001.265,1920,1080,20.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00039909,0.12651,0.022349,-466.1
Fun_on_the_river_s001.265,2560,1440,30.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00058263,0.184693,0.032627,-466.1
Fun_on_the_river_s001.265,3840,2160,60.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00118333,0.375115,0.066266,-466.1
Fun_on_the_river_s002.265,640,360,8.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014176,0.044938,0.007939,-466.1
Fun_on_the_river_s002.265,960,540,10.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018526,0.058729,0.010375,-466.1
Fun_on_the_river_s002.265,1280,720,13.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00024053,0.076249,0.01347,-466.1
Fun_on_the_river_s002.265,1920,1080,19.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00036988,0.117252,0.020713,-466.1
Fun_on_the_river_s002.265,2560,1440,28.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00054295,0.172115,0.030405,-466.1
Fun_on_the_river_s002.265,3840,2160,57.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00111919,0.354784,0.062675,-466.1
Fun_on_the_river_s003.265,640,360,7.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00013678,0.043359,0.00766,-466.1
Fun_on_the_river_s003.265,960,540,10.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018049,0.057214,0.010107,-466.1
Fun_on_the_river_s003.265,1280,720,12.7,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00023407,0.074199,0.013108,-466.1
Fun_on_the_river_s003.265,1920,1080,18.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00036269,0.114973,0.020311,-466.1
Fun_on_the_river_s003.265,2560,1440,27.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00053356,0.16914,0.02988,-466.1
Fun_on_the_river_s003.265,3840,2160,55.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00109463,0.346996,0.061299,-466.1
Fun_on_the_river_s004.265,640,360,8.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014147,0.044846,0.007922,-466.1
Fun_on_the_river_s004.265,960,540,10.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018088,0.05734,0.010129,-466.1
Fun_on_the_river_s004.265,1280,720,12.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00022848,0.072428,0.012795,-466.1
Fun_on_the_river_s004.265,1920,1080,18.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0003415,0.108256,0.019124,-466.1
Fun_on_the_river_s004.265,2560,1440,25.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00049117,0.1557,0.027505,-466.1
Fun_on_the_river_s004.265,3840,2160,50.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00097381,0.308697,0.054533,-466.1
Fun_on_the_river_s005.265,640,360,8.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014656,0.046459,0.008207,-466.1
Fun_on_the_river_s005.265,960,540,10.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018548,0.058799,0.010387,-466.1
Fun_on_the_river_s005.265,1280,720,12.7,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00023203,0.073554,0.012994,-466.1
Fun_on_the_river_s005.265,1920,1080,18.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0003432,0.108796,0.019219,-466.1
Fun_on_the_river_s005.265,2560,1440,25.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00048989,0.155295,0.027434,-466.1
Fun_on_the_river_s005.265,3840,2160,49.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00095732,0.303471,0.05361,-466.1
Fun_on_the_river_s006.265,640,360,8.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00015399,0.048816,0.008624,-466.1
Fun_on_the_river_s006.265,960,540,11.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00019604,0.062145,0.010978,-466.1
Fun_on_the_river_s006.265,1280,720,13.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00024694,0.07828,0.013829,-466.1
Fun_on_the_river_s006.265,1920,1080,19.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00036874,0.11689,0.020649,-466.1
Fun_on_the_river_s006.265,2560,1440,27.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00052726,0.167142,0.029527,-466.1
Fun_on_the_river_s006.265,3840,2160,53.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00104403,0.330958,0.058466,-466.1
Fun_on_the_river_s007.265,640,360,8.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00015571,0.049361,0.00872,-466.1
Fun_on_the_river_s007.265,960,540,10.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00019716,0.062501,0.011041,-466.1
Fun_on_the_river_s007.265,1280,720,13.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00024789,0.078583,0.013882,-466.1
Fun_on_the_river_s007.265,1920,1080,19.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00036892,0.116949,0.02066,-466.1
Fun_on_the_river_s007.265,2560,1440,27.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00053133,0.168433,0.029755,-466.1
Fun_on_the_river_s007.265,3840,2160,54.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00106293,0.33695,0.059524,-466.1
Fun_on_the_river_s008.265,640,360,8.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0001366,0.043302,0.00765,-466.1
Fun_on_the_river_s008.265,960,540,10.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00017572,0.055704,0.00984,-466.1
Fun_on_the_river_s008.265,1280,720,12.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00022471,0.071233,0.012584,-466.1
Fun_on_the_river_s008.265,1920,1080,18.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00034078,0.108026,0.019083,-466.1
Fun_on_the_river_s008.265,2560,1440,25.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00049382,0.15654,0.027654,-466.1
Fun_on_the_river_s008.265,3840,2160,51.4,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00099627,0.315818,0.055791,-466.1
Fun_on_the_river_s009.265,640,360,8.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014018,0.044437,0.00785,-466.1
Fun_on_the_river_s009.265,960,540,10.7,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018684,0.059227,0.010463,-466.1
Fun_on_the_river_s009.265,1280,720,13.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00024412,0.077386,0.013671,-466.1
Fun_on_the_river_s009.265,1920,1080,19.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00037816,0.119878,0.021177,-466.1
Fun_on_the_river_s009.265,2560,1440,28.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00055476,0.175858,0.031066,-466.1
Fun_on_the_river_s009.265,3840,2160,58.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00113135,0.358637,0.063355,-466.1
Fun_on_the_river_s010.265,640,360,8.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00014535,0.046076,0.00814,-466.1
Fun_on_the_river_s010.265,960,540,11.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00019688,0.062411,0.011025,-466.1
Fun_on_the_river_s010.265,1280,720,13.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00025808,0.081812,0.014453,-466.1
Fun_on_the_river_s010.265,1920,1080,21.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00040598,0.128695,0.022735,-466.1
Fun_on_the_river_s010.265,2560,1440,30.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00059624,0.189007,0.033389,-466.1
Fun_on_the_river_s010.265,3840,2160,62.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0012348,0.391433,0.069149,-466.1
Fun_on_the_river_s011.265,640,360,8.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00015882,0.050345,0.008894,-466.1
Fun_on_the_river_s011.265,960,540,11.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00020605,0.065319,0.011539,-466.1
Fun_on_the_river_s011.265,1280,720,13.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00026143,0.082872,0.01464,-466.1
Fun_on_the_river_s011.265,1920,1080,20.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00039816,0.126215,0.022297,-466.1
Fun_on_the_river_s011.265,2560,1440,29.3,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00057043,0.180825,0.031944,-466.1
Fun_on_the_river_s011.265,3840,2160,59.1,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00115214,0.365228,0.06452,-466.1
Fun_on_the_river_s012.265,640,360,8.9,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00015574,0.04937,0.008721,-466.1
Fun_on_the_river_s012.265,960,540,10.6,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00018963,0.060113,0.010619,-466.1
Fun_on_the_river_s012.265,1280,720,12.8,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.0002371,0.075161,0.013278,-466.1
Fun_on_the_river_s012.265,1920,1080,18.2,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00034811,0.110352,0.019494,-466.1
Fun_on_the_river_s012.265,2560,1440,25.5,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00049392,0.156573,0.02766,-466.1
Fun_on_the_river_s012.265,3840,2160,51.0,SPATIAL,ca-west-1,2026-05-13 20:05:00+00:00,45.0,44.0,317.0,56.0,0.00099064,0.314034,0.055476,-466.1
Fun_on_the_river_s013.265,640,360,9.1,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00015821,0.051418,0.00886,-480.4
Fun_on_the_river_s013.265,960,540,11.2,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00019883,0.064621,0.011135,-480.4
Fun_on_the_river_s013.265,1280,720,13.6,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00025075,0.081493,0.014042,-480.4
Fun_on_the_river_s013.265,1920,1080,19.5,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00037473,0.121786,0.020985,-480.4
Fun_on_the_river_s013.265,2560,1440,28.0,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00054355,0.176653,0.030439,-480.4
Fun_on_the_river_s013.265,3840,2160,55.7,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.0010872,0.353341,0.060883,-480.4
Fun_on_the_river_s014.265,640,360,8.7,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00015494,0.050356,0.008677,-480.4
Fun_on_the_river_s014.265,960,540,11.6,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00020767,0.067492,0.011629,-480.4
Fun_on_the_river_s014.265,1280,720,14.6,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00027165,0.088285,0.015212,-480.4
Fun_on_the_river_s014.265,1920,1080,21.9,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00042408,0.137827,0.023749,-480.4
Fun_on_the_river_s014.265,2560,1440,31.9,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00061851,0.201017,0.034637,-480.4
Fun_on_the_river_s014.265,3840,2160,64.5,SPATIAL,us-east-1,2026-05-13 20:05:00+00:00,45.0,44.0,325.0,56.0,0.00126997,0.412742,0.071119,-480.4
